txn_id,date,account_id,person_id,transaction_type,amount,counterparty,description
TXN_003803,2023-03-19,ACCT_00203,PERSON_00203,supplier,9176,PERSON_00286,supplier
TXN_003804,2026-04-10,ACCT_00204,PERSON_00204,supplier,74714,PERSON_00323,supplier
TXN_003805,2023-07-29,ACCT_00205,PERSON_00205,upi,109774,PERSON_00360,upi
TXN_003806,2025-08-24,ACCT_00206,PERSON_00206,customer,74230,PERSON_00397,customer
TXN_003807,2024-06-15,ACCT_00207,PERSON_00207,grocery,6265,PERSON_00434,grocery
TXN_003808,2021-05-09,ACCT_00208,PERSON_00208,customer,19470,PERSON_00021,customer
TXN_003809,2023-11-03,ACCT_00209,PERSON_00209,grocery,2482,PERSON_00058,grocery
TXN_003810,2021-04-09,ACCT_00210,PERSON_00210,grocery,2935,PERSON_00095,grocery
TXN_003811,2024-05-24,ACCT_00211,PERSON_00211,upi,292,PERSON_00132,upi
TXN_003812,2026-04-15,ACCT_00212,PERSON_00212,customer,31123,PERSON_00169,customer
TXN_003813,2022-11-11,ACCT_00213,PERSON_00213,cash_deposit,39244,PERSON_00206,cash deposit
TXN_003814,2021-01-01,ACCT_00214,PERSON_00214,customer,10143,PERSON_00243,customer
TXN_003815,2023-06-12,ACCT_00215,PERSON_00215,supplier,35934,PERSON_00280,supplier
TXN_003816,2022-02-02,ACCT_00216,PERSON_00216,cash_deposit,165226,PERSON_00317,cash deposit
TXN_003817,2024-07-10,ACCT_00217,PERSON_00217,customer,99006,PERSON_00354,customer
TXN_003818,2023-10-13,ACCT_00218,PERSON_00218,supplier,30077,PERSON_00391,supplier
TXN_003819,2022-12-19,ACCT_00219,PERSON_00219,supplier,38270,PERSON_00428,supplier
TXN_003820,2021-07-23,ACCT_00220,PERSON_00220,emi,17662,PERSON_00015,emi
TXN_003821,2023-12-25,ACCT_00221,PERSON_00221,grocery,2844,PERSON_00052,grocery
TXN_003822,2026-01-16,ACCT_00222,PERSON_00222,supplier,49437,PERSON_00089,supplier
TXN_003823,2025-11-10,ACCT_00223,PERSON_00223,supplier,48032,PERSON_00126,supplier
TXN_003824,2022-07-30,ACCT_00224,PERSON_00224,upi,243948,PERSON_00163,upi
TXN_003825,2025-01-20,ACCT_00225,PERSON_00225,supplier,24578,PERSON_00200,supplier
TXN_003826,2023-05-20,ACCT_00226,PERSON_00226,utility,3071,PERSON_00237,utility
TXN_003827,2021-09-12,ACCT_00227,PERSON_00227,supplier,28273,PERSON_00274,supplier
TXN_003828,2021-09-05,ACCT_00228,PERSON_00228,grocery,6316,PERSON_00311,grocery
TXN_003829,2021-02-14,ACCT_00229,PERSON_00229,cash_deposit,104129,PERSON_00348,cash deposit
TXN_003830,2022-04-25,ACCT_00230,PERSON_00230,salary,59526,PERSON_00385,salary
TXN_003831,2021-03-17,ACCT_00231,PERSON_00231,rent,17633,PERSON_00422,rent
TXN_003832,2025-05-05,ACCT_00232,PERSON_00232,grocery,2741,PERSON_00009,grocery
TXN_003833,2024-03-09,ACCT_00233,PERSON_00233,grocery,2035,PERSON_00046,grocery
TXN_003834,2025-10-01,ACCT_00234,PERSON_00234,grocery,1048,PERSON_00083,grocery
TXN_003835,2022-11-08,ACCT_00235,PERSON_00235,upi,7241,PERSON_00120,upi
TXN_003836,2023-02-28,ACCT_00236,PERSON_00236,upi,9720,PERSON_00157,upi
TXN_003837,2022-09-20,ACCT_00237,PERSON_00237,rent,15657,PERSON_00194,rent
TXN_003838,2022-10-10,ACCT_00238,PERSON_00238,emi,34850,PERSON_00231,emi
TXN_003839,2025-07-04,ACCT_00239,PERSON_00239,fuel,4542,PERSON_00268,fuel
TXN_003840,2022-02-23,ACCT_00240,PERSON_00240,emi,6016,PERSON_00305,emi
TXN_003841,2023-06-04,ACCT_00241,PERSON_00241,supplier,17673,PERSON_00342,supplier
TXN_003842,2021-06-14,ACCT_00242,PERSON_00242,rent,21960,PERSON_00379,rent
TXN_003843,2022-08-07,ACCT_00243,PERSON_00243,grocery,6175,PERSON_00416,grocery
TXN_003844,2024-10-27,ACCT_00244,PERSON_00244,upi,72930,PERSON_00003,upi
TXN_003845,2022-07-18,ACCT_00245,PERSON_00245,fuel,3071,PERSON_00040,fuel
TXN_003846,2025-08-23,ACCT_00246,PERSON_00246,emi,27857,PERSON_00077,emi
TXN_003847,2025-02-20,ACCT_00247,PERSON_00247,grocery,4114,PERSON_00114,grocery
TXN_003848,2021-12-15,ACCT_00248,PERSON_00248,upi,759,PERSON_00151,upi
TXN_003849,2022-02-26,ACCT_00249,PERSON_00249,grocery,1758,PERSON_00188,grocery
TXN_003850,2024-09-30,ACCT_00250,PERSON_00250,upi,174690,PERSON_00225,upi
TXN_003851,2025-08-24,ACCT_00251,PERSON_00251,emi,17245,PERSON_00262,emi
TXN_003852,2022-12-28,ACCT_00252,PERSON_00252,salary,22556,PERSON_00299,salary
TXN_003853,2023-08-11,ACCT_00253,PERSON_00253,salary,50603,PERSON_00336,salary
TXN_003854,2023-03-31,ACCT_00254,PERSON_00254,upi,10916,PERSON_00373,upi
TXN_003855,2025-10-26,ACCT_00255,PERSON_00255,grocery,1756,PERSON_00410,grocery
TXN_003856,2022-11-12,ACCT_00256,PERSON_00256,fuel,5141,PERSON_00447,fuel
TXN_003857,2021-06-25,ACCT_00257,PERSON_00257,utility,1643,PERSON_00034,utility
TXN_003858,2022-04-04,ACCT_00258,PERSON_00258,customer,13026,PERSON_00071,customer
TXN_003859,2023-03-20,ACCT_00259,PERSON_00259,utility,4461,PERSON_00108,utility
TXN_003860,2023-03-28,ACCT_00260,PERSON_00260,upi,1118,PERSON_00145,upi
TXN_003861,2021-03-06,ACCT_00261,PERSON_00261,rent,18289,PERSON_00182,rent
TXN_003862,2026-05-18,ACCT_00262,PERSON_00262,transfer,193700,PERSON_00219,transfer
TXN_003863,2025-09-04,ACCT_00263,PERSON_00263,upi,58793,PERSON_00256,upi
TXN_003864,2024-03-29,ACCT_00264,PERSON_00264,salary,28490,PERSON_00293,salary
TXN_003865,2021-02-15,ACCT_00265,PERSON_00265,grocery,5554,PERSON_00330,grocery
TXN_003866,2021-06-28,ACCT_00266,PERSON_00266,grocery,5779,PERSON_00367,grocery
TXN_003867,2025-03-11,ACCT_00267,PERSON_00267,customer,67472,PERSON_00404,customer
TXN_003868,2022-02-16,ACCT_00268,PERSON_00268,fuel,4411,PERSON_00441,fuel
TXN_003869,2025-04-20,ACCT_00269,PERSON_00269,grocery,5799,PERSON_00028,grocery
TXN_003870,2025-11-20,ACCT_00270,PERSON_00270,utility,461,PERSON_00065,utility
TXN_003871,2024-06-05,ACCT_00271,PERSON_00271,upi,195289,PERSON_00102,upi
TXN_003872,2021-05-10,ACCT_00272,PERSON_00272,rent,15155,PERSON_00139,rent
TXN_003873,2024-02-06,ACCT_00273,PERSON_00273,supplier,26373,PERSON_00176,supplier
TXN_003874,2026-06-17,ACCT_00274,PERSON_00274,upi,3508,PERSON_00213,upi
TXN_003875,2021-10-27,ACCT_00275,PERSON_00275,fuel,3066,PERSON_00250,fuel
TXN_003876,2021-10-25,ACCT_00276,PERSON_00276,upi,2427,PERSON_00287,upi
TXN_003877,2022-08-06,ACCT_00277,PERSON_00277,transfer,61761,PERSON_00324,transfer
TXN_003878,2022-09-28,ACCT_00278,PERSON_00278,emi,15215,PERSON_00361,emi
TXN_003879,2023-01-01,ACCT_00279,PERSON_00279,customer,73350,PERSON_00398,customer
TXN_003880,2023-06-26,ACCT_00280,PERSON_00280,emi,8190,PERSON_00435,emi
TXN_003881,2023-11-09,ACCT_00281,PERSON_00281,supplier,56204,PERSON_00022,supplier
TXN_003882,2026-06-26,ACCT_00282,PERSON_00282,upi,5609,PERSON_00059,upi
TXN_003883,2022-02-22,ACCT_00283,PERSON_00283,upi,2744,PERSON_00096,upi
TXN_003884,2025-04-10,ACCT_00284,PERSON_00284,utility,4324,PERSON_00133,utility
TXN_003885,2023-06-08,ACCT_00285,PERSON_00285,upi,7191,PERSON_00170,upi
TXN_003886,2024-03-15,ACCT_00286,PERSON_00286,upi,94058,PERSON_00207,upi
TXN_003887,2024-02-09,ACCT_00287,PERSON_00287,utility,3401,PERSON_00244,utility
TXN_003888,2025-12-16,ACCT_00288,PERSON_00288,rent,21904,PERSON_00281,rent
TXN_003889,2022-11-12,ACCT_00289,PERSON_00289,upi,11636,PERSON_00318,upi
TXN_003890,2021-06-18,ACCT_00290,PERSON_00290,transfer,161477,PERSON_00355,transfer
TXN_003891,2022-12-15,ACCT_00291,PERSON_00291,upi,231093,PERSON_00392,upi
TXN_003892,2022-06-11,ACCT_00292,PERSON_00292,customer,118538,PERSON_00429,customer
TXN_003893,2023-03-07,ACCT_00293,PERSON_00293,transfer,77935,PERSON_00016,transfer
TXN_003894,2022-09-16,ACCT_00294,PERSON_00294,cash_deposit,34594,PERSON_00053,cash deposit
TXN_003895,2022-03-18,ACCT_00295,PERSON_00295,grocery,371,PERSON_00090,grocery
TXN_003896,2021-05-11,ACCT_00296,PERSON_00296,upi,6908,PERSON_00127,upi
TXN_003897,2023-01-21,ACCT_00297,PERSON_00297,salary,26725,PERSON_00164,salary
TXN_003898,2023-07-19,ACCT_00298,PERSON_00298,emi,7309,PERSON_00201,emi
TXN_003899,2023-06-16,ACCT_00299,PERSON_00299,customer,68487,PERSON_00238,customer
TXN_003900,2024-08-13,ACCT_00300,PERSON_00300,transfer,123252,PERSON_00275,transfer
TXN_003901,2023-04-10,ACCT_00301,PERSON_00301,grocery,3342,PERSON_00312,grocery
TXN_003902,2021-09-20,ACCT_00302,PERSON_00302,utility,2930,PERSON_00349,utility
TXN_003903,2021-04-25,ACCT_00303,PERSON_00303,grocery,6368,PERSON_00386,grocery
TXN_003904,2024-06-20,ACCT_00304,PERSON_00304,upi,10594,PERSON_00423,upi
TXN_003905,2025-10-09,ACCT_00305,PERSON_00305,fuel,3712,PERSON_00010,fuel
TXN_003906,2021-08-20,ACCT_00306,PERSON_00306,transfer,66042,PERSON_00047,transfer
TXN_003907,2022-07-23,ACCT_00307,PERSON_00307,upi,3919,PERSON_00084,upi
TXN_003908,2025-10-11,ACCT_00308,PERSON_00308,utility,5228,PERSON_00121,utility
TXN_003909,2021-02-17,ACCT_00309,PERSON_00309,customer,68784,PERSON_00158,customer
TXN_003910,2023-12-06,ACCT_00310,PERSON_00310,salary,22567,PERSON_00195,salary
TXN_003911,2025-01-02,ACCT_00311,PERSON_00311,upi,9937,PERSON_00232,upi
TXN_003912,2025-03-14,ACCT_00312,PERSON_00312,upi,4519,PERSON_00269,upi
TXN_003913,2023-04-30,ACCT_00313,PERSON_00313,upi,6577,PERSON_00306,upi
TXN_003914,2024-12-02,ACCT_00314,PERSON_00314,grocery,3535,PERSON_00343,grocery
TXN_003915,2021-07-05,ACCT_00315,PERSON_00315,emi,23590,PERSON_00380,emi
TXN_003916,2023-02-27,ACCT_00316,PERSON_00316,transfer,56725,PERSON_00417,transfer
TXN_003917,2024-06-19,ACCT_00317,PERSON_00317,upi,7419,PERSON_00004,upi
TXN_003918,2021-03-25,ACCT_00318,PERSON_00318,utility,4897,PERSON_00041,utility
TXN_003919,2022-07-01,ACCT_00319,PERSON_00319,upi,3935,PERSON_00078,upi
TXN_003920,2024-06-19,ACCT_00320,PERSON_00320,cash_deposit,157538,PERSON_00115,cash deposit
TXN_003921,2022-02-02,ACCT_00321,PERSON_00321,grocery,6360,PERSON_00152,grocery
TXN_003922,2024-06-13,ACCT_00322,PERSON_00322,rent,18280,PERSON_00189,rent
TXN_003923,2023-09-28,ACCT_00323,PERSON_00323,customer,74428,PERSON_00226,customer
TXN_003924,2024-03-12,ACCT_00324,PERSON_00324,utility,1830,PERSON_00263,utility
TXN_003925,2023-12-10,ACCT_00325,PERSON_00325,utility,1920,PERSON_00300,utility
TXN_003926,2026-03-27,ACCT_00326,PERSON_00326,rent,9199,PERSON_00337,rent
TXN_003927,2021-01-30,ACCT_00327,PERSON_00327,customer,57355,PERSON_00374,customer
TXN_003928,2022-02-08,ACCT_00328,PERSON_00328,cash_deposit,173969,PERSON_00411,cash deposit
TXN_003929,2026-03-24,ACCT_00329,PERSON_00329,upi,124323,PERSON_00448,upi
TXN_003930,2022-07-14,ACCT_00330,PERSON_00330,upi,2096,PERSON_00035,upi
TXN_003931,2025-03-08,ACCT_00331,PERSON_00331,cash_deposit,94639,PERSON_00072,cash deposit
TXN_003932,2026-05-08,ACCT_00332,PERSON_00332,upi,5302,PERSON_00109,upi
TXN_003933,2025-09-20,ACCT_00333,PERSON_00333,upi,11467,PERSON_00146,upi
TXN_003934,2021-11-21,ACCT_00334,PERSON_00334,rent,14715,PERSON_00183,rent
TXN_003935,2025-04-25,ACCT_00335,PERSON_00335,emi,23433,PERSON_00220,emi
TXN_003936,2025-10-28,ACCT_00336,PERSON_00336,upi,112527,PERSON_00257,upi
TXN_003937,2024-11-01,ACCT_00337,PERSON_00337,fuel,994,PERSON_00294,fuel
TXN_003938,2025-06-12,ACCT_00338,PERSON_00338,upi,228849,PERSON_00331,upi
TXN_003939,2023-02-02,ACCT_00339,PERSON_00339,customer,25737,PERSON_00368,customer
TXN_003940,2023-03-11,ACCT_00340,PERSON_00340,upi,212146,PERSON_00405,upi
TXN_003941,2024-06-20,ACCT_00341,PERSON_00341,cash_deposit,133755,PERSON_00442,cash deposit
TXN_003942,2024-04-21,ACCT_00342,PERSON_00342,emi,24592,PERSON_00029,emi
TXN_003943,2024-11-19,ACCT_00343,PERSON_00343,upi,8658,PERSON_00066,upi
TXN_003944,2025-05-31,ACCT_00344,PERSON_00344,rent,11753,PERSON_00103,rent
TXN_003945,2023-01-05,ACCT_00345,PERSON_00345,salary,25818,PERSON_00140,salary
TXN_003946,2021-10-01,ACCT_00346,PERSON_00346,upi,2930,PERSON_00177,upi
TXN_003947,2024-07-04,ACCT_00347,PERSON_00347,emi,16417,PERSON_00214,emi
TXN_003948,2024-03-30,ACCT_00348,PERSON_00348,upi,9109,PERSON_00251,upi
TXN_003949,2025-10-24,ACCT_00349,PERSON_00349,transfer,178994,PERSON_00288,transfer
TXN_003950,2023-02-20,ACCT_00350,PERSON_00350,utility,6639,PERSON_00325,utility
TXN_003951,2021-03-26,ACCT_00351,PERSON_00351,upi,5995,PERSON_00362,upi
TXN_003952,2024-10-18,ACCT_00352,PERSON_00352,customer,92102,PERSON_00399,customer
TXN_003953,2024-07-01,ACCT_00353,PERSON_00353,upi,30308,PERSON_00436,upi
TXN_003954,2023-02-17,ACCT_00354,PERSON_00354,salary,37086,PERSON_00023,salary
TXN_003955,2021-10-16,ACCT_00355,PERSON_00355,supplier,60969,PERSON_00060,supplier
TXN_003956,2022-08-18,ACCT_00356,PERSON_00356,customer,16090,PERSON_00097,customer
TXN_003957,2026-06-22,ACCT_00357,PERSON_00357,fuel,3073,PERSON_00134,fuel
TXN_003958,2021-06-20,ACCT_00358,PERSON_00358,fuel,4330,PERSON_00171,fuel
TXN_003959,2023-02-02,ACCT_00359,PERSON_00359,upi,119647,PERSON_00208,upi
TXN_003960,2024-11-26,ACCT_00360,PERSON_00360,upi,88681,PERSON_00245,upi
TXN_003961,2024-04-30,ACCT_00361,PERSON_00361,transfer,87618,PERSON_00282,transfer
TXN_003962,2025-03-21,ACCT_00362,PERSON_00362,rent,20056,PERSON_00319,rent
TXN_003963,2026-04-23,ACCT_00363,PERSON_00363,grocery,2801,PERSON_00356,grocery
TXN_003964,2024-06-08,ACCT_00364,PERSON_00364,salary,70098,PERSON_00393,salary
TXN_003965,2021-02-09,ACCT_00365,PERSON_00365,rent,13191,PERSON_00430,rent
TXN_003966,2023-04-09,ACCT_00366,PERSON_00366,salary,59952,PERSON_00017,salary
TXN_003967,2024-05-27,ACCT_00367,PERSON_00367,grocery,1805,PERSON_00054,grocery
TXN_003968,2023-03-04,ACCT_00368,PERSON_00368,upi,279,PERSON_00091,upi
TXN_003969,2022-09-01,ACCT_00369,PERSON_00369,utility,3225,PERSON_00128,utility
TXN_003970,2026-03-30,ACCT_00370,PERSON_00370,grocery,6459,PERSON_00165,grocery
TXN_003971,2022-08-24,ACCT_00371,PERSON_00371,fuel,3159,PERSON_00202,fuel
TXN_003972,2022-10-14,ACCT_00372,PERSON_00372,fuel,3233,PERSON_00239,fuel
TXN_003973,2025-03-08,ACCT_00373,PERSON_00373,rent,19727,PERSON_00276,rent
TXN_003974,2021-08-07,ACCT_00374,PERSON_00374,salary,43428,PERSON_00313,salary
TXN_003975,2023-12-30,ACCT_00375,PERSON_00375,transfer,56815,PERSON_00350,transfer
TXN_003976,2024-11-24,ACCT_00376,PERSON_00376,fuel,3655,PERSON_00387,fuel
TXN_003977,2024-08-27,ACCT_00377,PERSON_00377,rent,14328,PERSON_00424,rent
TXN_003978,2026-02-01,ACCT_00378,PERSON_00378,utility,2433,PERSON_00011,utility
TXN_003979,2023-10-20,ACCT_00379,PERSON_00379,upi,7359,PERSON_00048,upi
TXN_003980,2023-07-11,ACCT_00380,PERSON_00380,salary,55287,PERSON_00085,salary
TXN_003981,2023-02-19,ACCT_00381,PERSON_00381,supplier,61720,PERSON_00122,supplier
TXN_003982,2022-05-13,ACCT_00382,PERSON_00382,upi,4000,PERSON_00159,upi
TXN_003983,2024-02-01,ACCT_00383,PERSON_00383,upi,92864,PERSON_00196,upi
TXN_003984,2023-09-20,ACCT_00384,PERSON_00384,fuel,4664,PERSON_00233,fuel
TXN_003985,2023-09-06,ACCT_00385,PERSON_00385,rent,16124,PERSON_00270,rent
TXN_003986,2021-08-16,ACCT_00386,PERSON_00386,supplier,81645,PERSON_00307,supplier
TXN_003987,2023-09-26,ACCT_00387,PERSON_00387,upi,11105,PERSON_00344,upi
TXN_003988,2022-11-02,ACCT_00388,PERSON_00388,supplier,42567,PERSON_00381,supplier
TXN_003989,2022-09-25,ACCT_00389,PERSON_00389,upi,155816,PERSON_00418,upi
TXN_003990,2026-01-04,ACCT_00390,PERSON_00390,cash_deposit,86673,PERSON_00005,cash deposit
TXN_003991,2022-12-13,ACCT_00391,PERSON_00391,emi,15138,PERSON_00042,emi
TXN_003992,2024-02-24,ACCT_00392,PERSON_00392,transfer,67153,PERSON_00079,transfer
TXN_003993,2026-04-14,ACCT_00393,PERSON_00393,customer,103448,PERSON_00116,customer
TXN_003994,2025-09-16,ACCT_00394,PERSON_00394,upi,40240,PERSON_00153,upi
TXN_003995,2023-03-07,ACCT_00395,PERSON_00395,fuel,2304,PERSON_00190,fuel
TXN_003996,2023-03-04,ACCT_00396,PERSON_00396,utility,6452,PERSON_00227,utility
TXN_003997,2022-06-30,ACCT_00397,PERSON_00397,salary,35513,PERSON_00264,salary
TXN_003998,2021-06-13,ACCT_00398,PERSON_00398,upi,166709,PERSON_00301,upi
TXN_003999,2026-05-10,ACCT_00399,PERSON_00399,upi,1577,PERSON_00338,upi
TXN_004000,2024-12-07,ACCT_00400,PERSON_00400,salary,44770,PERSON_00375,salary
TXN_004001,2024-11-30,ACCT_00401,PERSON_00401,customer,19549,PERSON_00412,customer
TXN_004002,2023-05-05,ACCT_00402,PERSON_00402,cash_deposit,103391,PERSON_00449,cash deposit
TXN_004003,2026-05-03,ACCT_00403,PERSON_00403,grocery,3448,PERSON_00036,grocery
TXN_004004,2025-12-01,ACCT_00404,PERSON_00404,grocery,4877,PERSON_00073,grocery
TXN_004005,2021-04-01,ACCT_00405,PERSON_00405,grocery,4158,PERSON_00110,grocery
TXN_004006,2022-02-20,ACCT_00406,PERSON_00406,grocery,4956,PERSON_00147,grocery
TXN_004007,2026-03-11,ACCT_00407,PERSON_00407,upi,11080,PERSON_00184,upi
TXN_004008,2021-11-18,ACCT_00408,PERSON_00408,rent,17545,PERSON_00221,rent
TXN_004009,2022-12-28,ACCT_00409,PERSON_00409,grocery,3988,PERSON_00258,grocery
TXN_004010,2024-07-04,ACCT_00410,PERSON_00410,transfer,45881,PERSON_00295,transfer
TXN_004011,2021-06-15,ACCT_00411,PERSON_00411,upi,49501,PERSON_00332,upi
TXN_004012,2025-07-12,ACCT_00412,PERSON_00412,supplier,26273,PERSON_00369,supplier
TXN_004013,2021-06-25,ACCT_00413,PERSON_00413,fuel,4843,PERSON_00406,fuel
TXN_004014,2024-08-03,ACCT_00414,PERSON_00414,grocery,5356,PERSON_00443,grocery
TXN_004015,2023-08-01,ACCT_00415,PERSON_00415,transfer,92315,PERSON_00030,transfer
TXN_004016,2022-08-25,ACCT_00416,PERSON_00416,rent,15005,PERSON_00067,rent
TXN_004017,2024-12-02,ACCT_00417,PERSON_00417,salary,62167,PERSON_00104,salary
TXN_004018,2023-11-04,ACCT_00418,PERSON_00418,salary,46833,PERSON_00141,salary
TXN_004019,2021-08-31,ACCT_00419,PERSON_00419,fuel,4047,PERSON_00178,fuel
TXN_004020,2021-04-08,ACCT_00420,PERSON_00420,utility,4154,PERSON_00215,utility
TXN_004021,2022-10-12,ACCT_00421,PERSON_00421,utility,2538,PERSON_00252,utility
TXN_004022,2024-06-08,ACCT_00422,PERSON_00422,fuel,2403,PERSON_00289,fuel
TXN_004023,2023-10-30,ACCT_00423,PERSON_00423,grocery,1788,PERSON_00326,grocery
TXN_004024,2025-05-18,ACCT_00424,PERSON_00424,transfer,47156,PERSON_00363,transfer
TXN_004025,2021-07-29,ACCT_00425,PERSON_00425,cash_deposit,147078,PERSON_00400,cash deposit
TXN_004026,2025-04-16,ACCT_00426,PERSON_00426,cash_deposit,85722,PERSON_00437,cash deposit
TXN_004027,2022-02-21,ACCT_00427,PERSON_00427,upi,2778,PERSON_00024,upi
TXN_004028,2023-07-12,ACCT_00428,PERSON_00428,salary,74021,PERSON_00061,salary
TXN_004029,2021-03-23,ACCT_00429,PERSON_00429,grocery,1479,PERSON_00098,grocery
TXN_004030,2022-05-16,ACCT_00430,PERSON_00430,utility,1667,PERSON_00135,utility
TXN_004031,2022-01-11,ACCT_00431,PERSON_00431,supplier,59327,PERSON_00172,supplier
TXN_004032,2022-09-30,ACCT_00432,PERSON_00432,upi,76837,PERSON_00209,upi
TXN_004033,2021-12-02,ACCT_00433,PERSON_00433,transfer,23991,PERSON_00246,transfer
TXN_004034,2022-05-01,ACCT_00434,PERSON_00434,customer,97665,PERSON_00283,customer
TXN_004035,2023-06-26,ACCT_00435,PERSON_00435,grocery,934,PERSON_00320,grocery
TXN_004036,2022-09-04,ACCT_00436,PERSON_00436,transfer,150722,PERSON_00357,transfer
TXN_004037,2022-08-11,ACCT_00437,PERSON_00437,upi,11601,PERSON_00394,upi
TXN_004038,2024-08-27,ACCT_00438,PERSON_00438,transfer,196217,PERSON_00431,transfer
TXN_004039,2021-12-06,ACCT_00439,PERSON_00439,rent,7088,PERSON_00018,rent
TXN_004040,2021-01-29,ACCT_00440,PERSON_00440,supplier,28543,PERSON_00055,supplier
TXN_004041,2021-07-20,ACCT_00441,PERSON_00441,customer,35228,PERSON_00092,customer
TXN_004042,2022-05-01,ACCT_00442,PERSON_00442,rent,9540,PERSON_00129,rent
TXN_004043,2022-08-19,ACCT_00443,PERSON_00443,customer,104318,PERSON_00166,customer
TXN_004044,2024-04-26,ACCT_00444,PERSON_00444,salary,46355,PERSON_00203,salary
TXN_004045,2022-02-16,ACCT_00445,PERSON_00445,transfer,36829,PERSON_00240,transfer
TXN_004046,2022-01-21,ACCT_00446,PERSON_00446,utility,6568,PERSON_00277,utility
TXN_004047,2024-03-18,ACCT_00447,PERSON_00447,fuel,2891,PERSON_00314,fuel
TXN_004048,2021-11-09,ACCT_00448,PERSON_00448,grocery,5615,PERSON_00351,grocery
TXN_004049,2021-04-05,ACCT_00449,PERSON_00449,rent,9642,PERSON_00388,rent
TXN_004050,2025-12-06,ACCT_00450,PERSON_00450,supplier,39194,PERSON_00425,supplier
TXN_004051,2024-11-18,ACCT_00001,PERSON_00001,grocery,5095,PERSON_00012,grocery
TXN_004052,2025-02-10,ACCT_00002,PERSON_00002,emi,28733,PERSON_00049,emi
TXN_004053,2024-01-24,ACCT_00003,PERSON_00003,fuel,3941,PERSON_00086,fuel
TXN_004054,2021-07-19,ACCT_00004,PERSON_00004,rent,20109,PERSON_00123,rent
TXN_004055,2025-01-29,ACCT_00005,PERSON_00005,upi,10656,PERSON_00160,upi
TXN_004056,2022-04-03,ACCT_00006,PERSON_00006,supplier,27534,PERSON_00197,supplier
TXN_004057,2025-11-04,ACCT_00007,PERSON_00007,transfer,46535,PERSON_00234,transfer
TXN_004058,2025-09-19,ACCT_00008,PERSON_00008,salary,70915,PERSON_00271,salary
TXN_004059,2022-01-07,ACCT_00009,PERSON_00009,salary,23148,PERSON_00308,salary
TXN_004060,2021-09-05,ACCT_00010,PERSON_00010,upi,95840,PERSON_00345,upi
TXN_004061,2022-11-22,ACCT_00011,PERSON_00011,customer,4804,PERSON_00382,customer
TXN_004062,2021-10-27,ACCT_00012,PERSON_00012,customer,62004,PERSON_00419,customer
TXN_004063,2021-03-13,ACCT_00013,PERSON_00013,rent,21157,PERSON_00006,rent
TXN_004064,2025-05-15,ACCT_00014,PERSON_00014,customer,113122,PERSON_00043,customer
TXN_004065,2024-08-13,ACCT_00015,PERSON_00015,rent,8268,PERSON_00080,rent
TXN_004066,2024-08-06,ACCT_00016,PERSON_00016,transfer,193839,PERSON_00117,transfer
TXN_004067,2022-01-18,ACCT_00017,PERSON_00017,transfer,219654,PERSON_00154,transfer
TXN_004068,2025-02-22,ACCT_00018,PERSON_00018,rent,7337,PERSON_00191,rent
TXN_004069,2024-07-25,ACCT_00019,PERSON_00019,supplier,13449,PERSON_00228,supplier
TXN_004070,2022-07-10,ACCT_00020,PERSON_00020,supplier,27926,PERSON_00265,supplier
TXN_004071,2026-01-18,ACCT_00021,PERSON_00021,supplier,14470,PERSON_00302,supplier
TXN_004072,2023-04-21,ACCT_00022,PERSON_00022,customer,27310,PERSON_00339,customer
TXN_004073,2024-03-28,ACCT_00023,PERSON_00023,salary,56479,PERSON_00376,salary
TXN_004074,2025-01-03,ACCT_00024,PERSON_00024,salary,44024,PERSON_00413,salary
TXN_004075,2021-12-10,ACCT_00025,PERSON_00025,transfer,10163,PERSON_00450,transfer
TXN_004076,2024-04-05,ACCT_00026,PERSON_00026,utility,2383,PERSON_00037,utility
TXN_004077,2022-11-02,ACCT_00027,PERSON_00027,salary,61738,PERSON_00074,salary
TXN_004078,2023-02-20,ACCT_00028,PERSON_00028,emi,26254,PERSON_00111,emi
TXN_004079,2025-05-05,ACCT_00029,PERSON_00029,rent,8735,PERSON_00148,rent
TXN_004080,2024-08-15,ACCT_00030,PERSON_00030,fuel,5841,PERSON_00185,fuel
TXN_004081,2022-09-01,ACCT_00031,PERSON_00031,transfer,92482,PERSON_00222,transfer
TXN_004082,2024-08-15,ACCT_00032,PERSON_00032,customer,17098,PERSON_00259,customer
TXN_004083,2021-05-14,ACCT_00033,PERSON_00033,rent,17146,PERSON_00296,rent
TXN_004084,2023-12-14,ACCT_00034,PERSON_00034,supplier,55361,PERSON_00333,supplier
TXN_004085,2023-11-18,ACCT_00035,PERSON_00035,upi,11953,PERSON_00370,upi
TXN_004086,2025-02-01,ACCT_00036,PERSON_00036,upi,622,PERSON_00407,upi
TXN_004087,2022-11-26,ACCT_00037,PERSON_00037,cash_deposit,58910,PERSON_00444,cash deposit
